Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,XX,,3,ivory carvings,,P,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,AR,,,7,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,DE,XX,,2,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,,52,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,NL,ID,1,,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,NZ,XX,,4,ivory carvings,,P,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,42,40,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,,2,ivory pieces,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,FR,XX,3,3,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,34,32,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,23,,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,18,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,1,ivory pieces,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,FR,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,10,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,1,ivory carvings,,T,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,IN,CN,8,,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,,19,ivory carvings,,E,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,,2,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,AU,XX,1,,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,AU,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,JP,XX,6,8,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,US,XX,1,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,XX,1,,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,XX,14,,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,,,21,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,US,XX,1,,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,US,XX,,1,ivory carvings,,E,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,US,XX,1,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AR,,,20,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,CA,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,CN,XX,138,,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,CN,,,10,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,GG,XX,2,2,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JP,XX,,1,ivory carvings,pairs,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JP,XX,,8,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,MC,XX,,1,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,NZ,XX,,1,ivory carvings,,T,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,53,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,1,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,5,127,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,84,,ivory carvings,,Q,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,80,30,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,5,,ivory carvings,,T,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,,468,,ivory carvings,,T,C
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,,4,,ivory carvings,,T,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,AU,XX,,6,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,DE,XX,6,,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,DE,XX,1,,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,6,,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,CN,,2,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,XX,1,,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,XX,2,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IE,MY,,,2,ivory carvings,,,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IN,CN,,,8,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,US,XX,32,32,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JE,GB,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,CN,1,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,5,5,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,35,24,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,,7,ivory pieces,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,,2,ivory carvings,,P,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,1,1,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,5,10,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,NL,XX,15,15,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,3,4,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,18,,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,,18,ivory carvings,,P,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,19,2,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,6,6,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,GB,XX,,100,ivory carvings,kg,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,GB,XX,,2,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KW,GB,XX,,1,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KW,GB,XX,,1,ivory carvings,,P,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KW,GB,XX,,4,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MT,US,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MT,US,,1,,ivory carvings,,T,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MY,AU,XX,,46,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,ID,,1,1,ivory carvings,,Q,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,HK,,3,,ivory carvings,,,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,SG,XX,1,,ivory pieces,,P,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,ZA,XX,,1,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,CN,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,XX,,18,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SA,GB,XX,,1,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,US,XX,,1,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,GB,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,AU,XX,,1,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,DE,CN,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,DE,XX,,3,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,GB,XX,,9,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,MY,,,1,ivory carvings,,,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AR,XX,9,,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AR,,,9,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,XX,1,5,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,HK,,133,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,2,,ivory carvings,,E,W
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,5,5,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,,4,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,DE,XX,,4,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,IN,,2,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,IN,2,,ivory carvings,,T,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,ivory carvings,,E,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,7,,ivory carvings,,P,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,19,81,ivory carvings,,P,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,ivory carvings,,T,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,462,,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,717,ivory carvings,,T,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,ID,,16,,ivory carvings,,T,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,51,3,ivory carvings,,Q,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,1,,ivory carvings,,T,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LK,XX,13,,ivory carvings,,P,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,MM,,4,,ivory carvings,,P,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,NL,ID,1,,ivory carvings,,P,I
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,XX,GB,XX,,1,ivory carvings,,T,O
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,XX,GB,XX,,2,ivory carvings,,T,U
2005,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ZA,GB,XX,,1,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,DE,XX,2.7,2.7,ivory pieces,kg,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AF,US,XX,,1,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,JP,XX,,1,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,US,XX,,1,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,DE,XX,,24,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,860,ivory carvings,kg,T,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,3,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,49,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,32,ivory carvings,,T,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,IM,XX,,18,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,MT,XX,,14,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,XX,,67,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,XX,,8,ivory pieces,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,US,XX,,7,ivory carvings,,P,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,UY,XX,,3,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,CI,,38,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,CI,,,27.5,ivory pieces,kg,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,US,CD,10,,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,US,XX,,10,ivory pieces,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BM,GB,XX,,1,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,PT,XX,,1,ivory pieces,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BR,PT,XX,,2,ivory pieces,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CS,XX,,1,ivory carvings,sets,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,CS,XX,1,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,DE,TD,3,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,DE,XX,,3,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,DE,,1,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,XX,,2,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,XX,,5,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,XX,,207,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,XX,,1,ivory carvings,,T,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,1,,ivory carvings,sets,P,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,18,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,1,,ivory carvings,,P,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,114,,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,IL,XX,1,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,IL,XX,,1,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,NZ,XX,,4,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,PT,MZ,7,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,85,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,7,ivory carvings,,P,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,7,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,4,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AT,XX,1,,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AU,ZA,3,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,BE,CG,1,,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,0.48,ivory carvings,kg,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,7,7,ivory carvings,sets,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,1,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,39,34,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,146,5,ivory pieces,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,CD,,4,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,CF,,3,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,CI,1,1,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,SD,,2,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,1,,ivory carvings,sets,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,1,2,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,13,6,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,1,,ivory carvings,sets,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,11,6,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,81,181,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,,46,ivory carvings,,T,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,6,,ivory pieces,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,XX,1,,ivory carvings,sets,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,15,19,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,1,1,ivory pieces,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CL,CH,XX,,46,ivory carvings,,,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,BE,CD,,3,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,CA,XX,,4,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,XX,,0.015,ivory carvings,kg,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,XX,,2,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,1,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,2,2,ivory carvings,,Q,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GA,,,50,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,5,1,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,37,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,4,ivory carvings,,T,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,NZ,XX,,9,ivory pieces,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,CH,XX,,2,ivory carvings,,,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,US,XX,,2,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,US,XX,,2,ivory carvings,,E,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,AE,XX,2.7,,ivory pieces,kg,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,AR,XX,1,,ivory carvings,sets,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,AU,XX,1,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CA,XX,1,,ivory carvings,sets,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CA,XX,,1,ivory pieces,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,BW,1,,ivory carvings,sets,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,1,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,27,,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,,32,ivory carvings,,,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CI,,12,,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CI,,,9.9,ivory pieces,kg,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,JP,XX,2,2,ivory carvings,pairs,Q,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,JP,XX,,9,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MC,NG,1,,ivory carvings,,Q,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MC,SL,1,1,ivory carvings,,Q,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MC,XX,1,1,ivory carvings,,Q,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,KE,,14,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,,1,ivory carvings,,E,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,,3,ivory carvings,,E,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,1,1,ivory carvings,,Q,O
